year,country_name,Gini_case1,Gini_case2,Gini_case3
2091,Kazakhstan,30.04886024,30.67515276,29.81270289
2091,Belgium,26.6,26.6,24.84922576
2091,Vietnam,35.11850535,34.39435462,33.53190474
2091,Sweden,29.8,29.8,27.20036553
2091,Uzbekistan,31.51832259,31.75318229,30.89073242
2091,United Arab Emirates,27.99161294,29.16591143,28.30346156
2091,Czechia,26.2,26.2,24.55533329
2091,Philippines,38.49826876,36.87382252,36.01137265
2091,Romania,33.50209676,33.20852214,32.34607227
2091,Finland,27.7,27.7,25.65743006
2091,Algeria,28.87329036,29.81272915,28.95027928
2091,Austria,30.7,30.7,27.86162358
2091,Iraq,30.26927959,30.83685719,29.97440732
2091,Greece,32.9,32.9,29.47803217
2091,Singapore,32.7,32.7,29.33108594
2091,Colombia,48.85797834,44.47393065,43.61148078
2091,Chile,40.18815047,38.11355647,37.2511066
2091,Belarus,26.52215059,28.08788191,27.22543204
2091,Switzerland,33.7,33.7,30.06581711
2091,Hungary,30.04886024,30.67515276,29.81270289
2091,Norway,27.7,27.7,25.65743006
2091,Portugal,34.6,34.6,30.72707517
2091,Kuwait,34.38377418,33.85533985,32.99288998
2091,Bangladesh,33.13473118,32.93901476,32.07656489
2091,Ethiopia,34.31030106,33.80143838,32.93898851
2091,North Korea,54.88277399,48.89385169,48.03140182
2091,Israel,37.9,37.9,33.15168805
2091,Denmark,28.3,28.3,26.09826876
2091,Tanzania,38.35132253,36.76601956,35.90356969
2091,Bulgaria,37.24922576,35.95749742,35.09504755
2091,Syria,28.13855918,29.27371439,28.41126452
2091,Slovakia,24.1,24.1,23.01239782
2091,Qatar,34.38377418,33.85533985,32.99288998
2091,Kenya,37.02880641,35.79579299,34.93334312
2091,Libya,28.13855918,29.27371439,28.41126452
2091,Sudan,33.72251612,33.37022657,32.5077767
2091,New Zealand,34.3,34.3,30.50665582
2091,DR Congo,41.43719347,39.02988156,38.16743169
2091,Turkmenistan,38.57174188,36.92772399,36.06527412
2091,Myanmar,31.150957,31.48367491,30.62122504
2091,Ireland,30.1,30.1,27.42078488
2091,Oman,34.38377418,33.85533985,32.99288998
2091,Azerbaijan,28.13855918,29.27371439,28.41126452
2091,Morocco,37.61659135,36.2270048,35.36455493
2091,Peru,38.20437629,36.65821661,35.79576674
2091,Mozambique,45.55168805,42.04836422,41.18591435
2091,Ecuador,41.36372035,38.97598008,38.11353021
2091,Angola,46.28641923,42.58737898,41.72492911
2091,Yemen,35.55934406,34.71776347,33.8553136
2092,USA,41.3,41.3,35.57152518
2092,China,34.81248982,34.16096122,33.27424252
2092,Russia,34.3738553,33.84078646,32.95406775
2092,India,32.69242301,32.61344985,31.72673114
2092,Japan,32.9,32.9,29.43064201
2092,Germany,32.4,32.4,29.06511325
2092,France,31.5,31.5,28.40716148
2092,Canada,31.7,31.7,28.55337299
2092,United Kingdom,32.4,32.4,29.06511325
2092,Brazil,46.7287274,42.85904242,41.97232372
2092,South Korea,32.9,32.9,29.43064201
2092,Italy,34.8,34.8,30.8196513
2092,Indonesia,35.10491282,34.37441107,33.48769236
2092,Mexico,40.51473847,38.32323321,37.4365145
2092,Iran,34.15453805,33.68069907,32.79398037
2092,Saudi Arabia,34.3738553,33.84078646,32.95406775
2092,Spain,33.9,33.9,30.16169953
2092,Ukraine,27.42880886,28.77135263,27.88463392
2092,South Africa,54.77036012,48.72891317,47.84219446
2092,Australia,34.3,34.3,30.45412254
2092,Taiwan,32.9,32.9,29.43064201
2092,Nigeria,34.3738553,33.84078646,32.95406775
2092,Thailand,34.2276438,33.73406153,32.84734283
2092,Poland,29.54887567,30.31886401,29.4321453
2092,Türkiye,41.17269024,38.80349536,37.91677665
2092,Netherlands,25.7,25.7,24.16702786
2092,Pakistan,30.35303894,30.90585108,30.01913238
2092,Argentina,38.46777742,36.82908429,35.94236558
2092,Malaysia,38.46777742,36.82908429,35.94236558
2092,Egypt,32.03447124,32.13318769,31.24646899
2092,Venezuela,41.3920075,38.96358274,38.07686404
2092,Kazakhstan,30.06061594,30.69240124,29.80568253
2092,Belgium,26.6,26.6,24.82497963
2092,Vietnam,35.10491282,34.37441107,33.48769236
2092,Sweden,29.8,29.8,27.1643637
2092,Uzbekistan,31.52273098,31.75965046,30.87293176
2092,United Arab Emirates,28.01365488,29.19825232,28.31153361
2092,Czechia,26.2,26.2,24.53255662
2092,Philippines,38.46777742,36.82908429,35.94236558
2092,Romania,33.49658628,33.20043692,32.31371821
2092,Finland,27.7,27.7,25.62914291
2092,Algeria,28.8909239,29.83860186,28.95188315
2092,Austria,30.7,30.7,27.82231547
2092,Iraq,30.27993319,30.85248862,29.96576991
2092,Greece,32.9,32.9,29.43064201
2092,Singapore,32.7,32.7,29.28443051
2092,Colombia,48.77568845,44.35319134,43.46647263
2092,Chile,40.14920971,38.0564209,37.1697022
2092,Belarus,26.55153984,28.13100309,27.24428439
2092,Switzerland,33.7,33.7,30.01548803
2092,Hungary,30.06061594,30.69240124,29.80568253
2092,Norway,27.7,27.7,25.62914291
2092,Portugal,34.6,34.6,30.67343979
2092,Kuwait,34.3738553,33.84078646,32.95406775
2092,Bangladesh,33.13105752,32.93362461,32.04690591
2092,Ethiopia,34.30074955,33.78742399,32.90070529
2092,North Korea,54.77036012,48.72891317,47.84219446
2092,Israel,37.9,37.9,33.08592961
2092,Denmark,28.3,28.3,26.06777742
2092,Tanzania,38.32156591,36.72235937,35.83564066
2092,Bulgaria,37.22497963,35.92192245,35.03520374
2092,Syria,28.15986638,29.30497724,28.41825854
2092,Slovakia,24.1,24.1,22.99733583
2092,Qatar,34.3738553,33.84078646,32.95406775
2092,Kenya,37.00566238,35.76183506,34.87511636
2092,Libya,28.15986638,29.30497724,28.41825854
2092,Sudan,33.71590354,33.3605243,32.4738056
2092,New Zealand,34.3,34.3,30.45412254
2092,DR Congo,41.3920075,38.96358274,38.07686404
2092,Turkmenistan,38.54088317,36.88244675,35.99572805
2092,Myanmar,31.15720222,31.49283816,30.60611945
2092,Ireland,30.1,30.1,27.38368095
2092,Oman,34.3738553,33.84078646,32.95406775
2092,Azerbaijan,28.15986638,29.30497724,28.41825854
2092,Morocco,37.59050839,36.18873476,35.30201605
2092,Peru,38.17535441,36.61563445,35.72891574
2092,Mozambique,45.48592961,41.95188058,41.06516187
2092,Ecuador,41.31890175,38.91022028,38.02350158
2092,Angola,46.21698713,42.48550519,41.59878649
2092,Yemen,35.54354734,34.69458584,33.80786713
2093,USA,41.3,41.3,35.49366755
2093,China,34.80042737,34.14335161,33.23215123
2093,Russia,34.36398603,33.82637859,32.9151782
2093,India,32.69096089,32.61131535,31.70011496
2093,Japan,32.9,32.9,29.3834888
2093,Germany,32.4,32.4,29.01978768
2093,France,31.5,31.5,28.36512567
2093,Canada,31.7,31.7,28.51060612
2093,United Kingdom,32.4,32.4,29.01978768
2093,Brazil,46.65708376,42.754452,41.84325161
2093,South Korea,32.9,32.9,29.3834888
2093,Italy,34.8,34.8,30.76555304
2093,Indonesia,35.09138826,34.35466696,33.44346657
2093,Mexico,40.47416478,38.26400088,37.35280049
2093,Iran,34.14576536,33.66789208,32.75669169
2093,Saudi Arabia,34.36398603,33.82637859,32.9151782
2093,Spain,33.9,33.9,30.11089103
2093,Ukraine,27.45366482,28.8076391,27.89643872
2093,South Africa,54.65850832,48.56562404,47.65442365
2093,Australia,34.3,34.3,30.40185193
2093,Taiwan,32.9,32.9,29.3834888
2093,Nigeria,34.36398603,33.82637859,32.9151782
2093,Thailand,34.21850558,33.72072092,32.80952053
2093,Poland,29.56313129,30.33967537,29.42847498
2093,Türkiye,41.12882679,38.73946041,37.82826002
2093,Netherlands,25.7,25.7,24.14619273
2093,Pakistan,30.36327375,30.92079257,30.00959218
2093,Argentina,38.43743853,36.78479345,35.87359306
2093,Malaysia,38.43743853,36.78479345,35.87359306
2093,Egypt,32.03629888,32.13585582,31.22465543
2093,Venezuela,41.34704746,38.89794692,37.98674653
2093,Kazakhstan,30.07231286,30.70947722,29.79827684
2093,Belgium,26.6,26.6,24.80085473
2093,Vietnam,35.09138826,34.35466696,33.44346657
2093,Sweden,29.8,29.8,27.12854188
2093,Uzbekistan,31.52711732,31.76605396,30.85485357
2093,United Arab Emirates,28.0355866,29.2302698,28.31906941
2093,Czechia,26.2,26.2,24.50989384
2093,Philippines,38.43743853,36.78479345,35.87359306
2093,Romania,33.49110335,33.19243255,32.28123216
2093,Finland,27.7,27.7,25.60099719
2093,Algeria,28.90846928,29.86421584,28.95301545
2093,Austria,30.7,30.7,27.78320389
2093,Iraq,30.29053353,30.86796373,29.95676335
2093,Greece,32.9,32.9,29.3834888
2093,Singapore,32.7,32.7,29.23800835
2093,Colombia,48.69381001,44.23365943,43.32245904
2093,Chile,40.11046367,37.99985669,37.08865631
2093,Belarus,26.58078214,28.17369306,27.26249267
2093,Switzerland,33.7,33.7,29.96541059
2093,Hungary,30.07231286,30.70947722,29.79827684
2093,Norway,27.7,27.7,25.60099719
2093,Portugal,34.6,34.6,30.6200726
2093,Kuwait,34.36398603,33.82637859,32.9151782
2093,Bangladesh,33.12740223,32.92828837,32.01708798
2093,Ethiopia,34.2912458,33.77354975,32.86234937
2093,North Korea,54.65850832,48.56562404,47.65442365
2093,Israel,37.9,37.9,33.02049996
2093,Denmark,28.3,28.3,26.03743853
2093,Tanzania,38.29195808,36.67913577,35.76793539
2093,Bulgaria,37.20085473,35.88670322,34.97550284
2093,Syria,28.18106705,29.33592747,28.42472708
2093,Slovakia,24.1,24.1,22.98234915
2093,Qatar,34.36398603,33.82637859,32.9151782
2093,Kenya,36.98263407,35.72821671,34.81701633
2093,Libya,28.18106705,29.33592747,28.42472708
2093,Sudan,33.70932402,33.35091906,32.43971867
2093,New Zealand,34.3,34.3,30.40185193
2093,DR Congo,41.34704746,38.89794692,37.98674653
2093,Turkmenistan,38.51017875,36.83762229,35.9264219
2093,Myanmar,31.1634162,31.50190978,30.59070939
2093,Ireland,30.1,30.1,27.34676255
2093,Oman,34.36398603,33.82637859,32.9151782
2093,Azerbaijan,28.18106705,29.33592747,28.42472708
2093,Morocco,37.56455585,36.15084741,35.23964702
2093,Peru,38.14647764,36.5734781,35.66227771
2093,Mozambique,45.42049996,41.85636177,40.94516139
2093,Ecuador,41.27430724,38.84511808,37.93391769
2093,Angola,46.1479022,42.38465014,41.47344975
2093,Yemen,35.5278296,34.67163998,33.76043959
2094,USA,41.3,41.3,35.41619922
2094,China,34.78842523,34.1259181,33.19002759
2094,Russia,34.3541661,33.81211481,32.8762243
2094,India,32.68950609,32.60920219,31.67331169
2094,Japan,32.9,32.9,29.33657136
2094,Germany,32.4,32.4,28.97468875
2094,France,31.5,31.5,28.32330005
2094,Canada,31.7,31.7,28.46805309
2094,United Kingdom,32.4,32.4,28.97468875
2094,Brazil,46.58579834,42.65090748,41.71501697
2094,South Korea,32.9,32.9,29.33657136
2094,Italy,34.8,34.8,30.71172528
2094,Indonesia,35.07793132,34.33512029,33.39922978
2094,Mexico,40.43379396,38.20536087,37.26947036
2094,Iran,34.13703653,33.65521316,32.71932265
2094,Saudi Arabia,34.3541661,33.81211481,32.8762243
2094,Spain,33.9,33.9,30.06033658
2094,Ukraine,27.47839649,28.84356271,27.90767221
2094,South Africa,54.54721577,48.4039678,47.46807729
2094,Australia,34.3,34.3,30.34984267
2094,Taiwan,32.9,32.9,29.33657136
2094,Nigeria,34.3541661,33.81211481,32.8762243
2094,Thailand,34.20941305,33.70751371,32.7716232
2094,Poland,29.57731564,30.36027861,29.42438811
2094,Türkiye,41.08518266,38.6760658,37.7401753
2094,Netherlands,25.7,25.7,24.12546176
2094,Pakistan,30.37345738,30.93558465,29.99969414
2094,Argentina,38.40725134,36.74094551,35.80505501
2094,Malaysia,38.40725134,36.74094551,35.80505501
2094,Egypt,32.03811739,32.13849726,31.20260675
2094,Venezuela,41.30231222,38.83296745,37.89707694
2094,Kazakhstan,30.08395129,30.72638245,29.79049195
2094,Belgium,26.6,26.6,24.77685046
2094,Vietnam,35.07793132,34.33512029,33.39922978
2094,Sweden,29.8,29.8,27.09289917
2094,Uzbekistan,31.53148173,31.77239342,30.83650291
2094,United Arab Emirates,28.05740867,29.2619671,28.32607659
2094,Czechia,26.2,26.2,24.48734437
2094,Philippines,38.40725134,36.74094551,35.80505501
2094,Romania,33.48564783,33.18450823,32.24861772
2094,Finland,27.7,27.7,25.5729922
2094,Algeria,28.92592694,29.88957368,28.95368317
2094,Austria,30.7,30.7,27.74428787
2094,Iraq,30.30108086,30.8832841,29.94739359
2094,Greece,32.9,32.9,29.33657136
2094,Singapore,32.7,32.7,29.19181831
2094,Colombia,48.61234096,44.11532283,43.17943233
2094,Chile,40.07191135,37.94385813,37.00796762
2094,Belarus,26.60987823,28.21595613,27.28006563
2094,Switzerland,33.7,33.7,29.91558353
2094,Hungary,30.08395129,30.72638245,29.79049195
2094,Norway,27.7,27.7,25.5729922
2094,Portugal,34.6,34.6,30.56697223
2094,Kuwait,34.3541661,33.81211481,32.8762243
2094,Bangladesh,33.12376522,32.92300548,31.98711498
2094,Ethiopia,34.28178958,33.75981426,32.82392375
2094,North Korea,54.54721577,48.4039678,47.46807729
2094,Israel,37.9,37.9,32.95539746
2094,Denmark,28.3,28.3,26.00725134
2094,Tanzania,38.26249829,36.63634442,35.70045391
2094,Bulgaria,37.17685046,35.85183619,34.91594569
2094,Syria,28.20216172,29.3665682,28.43067769
2094,Slovakia,24.1,24.1,22.96743741
2094,Qatar,34.3541661,33.81211481,32.8762243
2094,Kenya,36.95972089,35.69493455,34.75904404
2094,Libya,28.20216172,29.3665682,28.43067769
2094,Sudan,33.7027774,33.34140987,32.40551936
2094,New Zealand,34.3,34.3,30.34984267
2094,DR Congo,41.30231222,38.83296745,37.89707694
2094,Turkmenistan,38.47962786,36.79324606,35.85735556
2094,Myanmar,31.16959912,31.51089068,30.57500017
2094,Ireland,30.1,30.1,27.31002874
2094,Oman,34.3541661,33.81211481,32.8762243
2094,Azerbaijan,28.20216172,29.3665682,28.43067769
2094,Morocco,37.53873307,36.11333893,35.17744843
2094,Peru,38.11774525,36.53174332,35.59585281
2094,Mozambique,45.35539746,41.76179816,40.82590765
2094,Ecuador,41.2299357,38.7806669,37.84477639
2094,Angola,46.07916268,42.28480364,41.34891313
2094,Yemen,35.51219045,34.64892358,33.71303307
2095,USA,41.3,41.3,35.33911822
2095,China,34.7764831,34.10865891,33.1478742
2095,Russia,34.34439527,33.79799366,32.83720894
2095,India,32.68805856,32.60711017,31.64632546
2095,Japan,32.9,32.9,29.2898885
2095,Germany,32.4,32.4,28.9298153
2095,France,31.5,31.5,28.28168355
2095,Canada,31.7,31.7,28.42571282
2095,United Kingdom,32.4,32.4,28.9298153
2095,Brazil,46.51486935,42.5483984,41.58761369
2095,South Korea,32.9,32.9,29.2898885
2095,Italy,34.8,34.8,30.65816665
2095,Indonesia,35.06454166,34.31576909,33.35498437
2095,Mexico,40.39362499,38.14730726,37.18652255
2095,Iran,34.12835135,33.64266103,32.68187632
2095,Saudi Arabia,34.34439527,33.79799366,32.83720894
2095,Spain,33.9,33.9,30.01003489
2095,Ukraine,27.50300451,28.87912708,27.91834237
2095,South Africa,54.4364797,48.24392812,47.28314341
2095,Australia,34.3,34.3,30.29809345
2095,Taiwan,32.9,32.9,29.2898885
2095,Nigeria,34.34439527,33.79799366,32.83720894
2095,Thailand,34.20036599,33.69443857,32.73365386
2095,Poland,29.59142906,30.38067583,29.41989111
2095,Türkiye,41.04175674,38.61330515,37.65252043
2095,Netherlands,25.7,25.7,24.10483445
2095,Pakistan,30.38359009,30.9502288,29.98944409
2095,Argentina,38.37721508,36.69753606,35.73675135
2095,Malaysia,38.37721508,36.69753606,35.73675135
2095,Egypt,32.0399268,32.14111229,31.18032757
2095,Venezuela,41.25780066,38.76863777,37.80785306
2095,Kazakhstan,30.09553154,30.74311863,29.78233391
2095,Belgium,26.6,26.6,24.75296621
2095,Vietnam,35.06454166,34.31576909,33.35498437
2095,Sweden,29.8,29.8,27.05743467
2095,Uzbekistan,31.53582433,31.77866949,30.81788477
2095,United Arab Emirates,28.07912163,29.29334743,28.33256271
2095,Czechia,26.2,26.2,24.46490765
2095,Philippines,38.37721508,36.69753606,35.73675135
2095,Romania,33.48021959,33.17666314,32.21587843
2095,Finland,27.7,27.7,25.54512724
2095,Algeria,28.9432973,29.91467794,28.95389323
2095,Austria,30.7,30.7,27.70556643
2095,Iraq,30.31157545,30.89845126,29.93766654
2095,Greece,32.9,32.9,29.2898885
2095,Singapore,32.7,32.7,29.14585922
2095,Colombia,48.53127925,43.9981696,43.03738489
2095,Chile,40.03355179,37.88841954,36.92763483
2095,Belarus,26.63882884,28.25779657,27.29701186
2095,Switzerland,33.7,33.7,29.86600562
2095,Hungary,30.09553154,30.74311863,29.78233391
2095,Norway,27.7,27.7,25.54512724
2095,Portugal,34.6,34.6,30.51413737
2095,Kuwait,34.34439527,33.79799366,32.83720894
2095,Bangladesh,33.1201464,32.91777543,31.95699072
2095,Ethiopia,34.27238063,33.74621611,32.7854314
2095,North Korea,54.4364797,48.24392812,47.28314341
2095,Israel,37.9,37.9,32.89062048
2095,Denmark,28.3,28.3,25.97721508
2095,Tanzania,38.2331858,36.59398097,35.63319626
2095,Bulgaria,37.15296621,35.81731783,34.85653312
2095,Syria,28.22315091,29.39690251,28.4361178
2095,Slovakia,24.1,24.1,22.95260022
2095,Qatar,34.34439527,33.79799366,32.83720894
2095,Kenya,36.93692229,35.6619852,34.70120049
2095,Libya,28.22315091,29.39690251,28.4361178
2095,Sudan,33.69626351,33.33199577,32.37121106
2095,New Zealand,34.3,34.3,30.29809345
2095,DR Congo,41.25780066,38.76863777,37.80785306
2095,Turkmenistan,38.44922972,36.7493136,35.78852889
2095,Myanmar,31.17575113,31.51978177,30.55899706
2095,Ireland,30.1,30.1,27.27347859
2095,Oman,34.34439527,33.79799366,32.83720894
2095,Azerbaijan,28.22315091,29.39690251,28.4361178
2095,Morocco,37.51303941,36.07620554,35.11542083
2095,Peru,38.08915652,36.49042589,35.52964117
2095,Mozambique,45.29062048,41.66818017,40.70739546
2095,Ecuador,41.18578602,38.71686023,37.75607552
2095,Angola,46.01076687,42.1859556,41.22517089
2095,Yemen,35.4966295,34.62643434,33.66564963
2096,USA,41.3,41.3,35.26242263
2096,China,34.76460069,34.09157233,33.10569361
2096,Russia,34.33467329,33.78401372,32.79813501
2096,India,32.68661827,32.60503907,31.61916036
2096,Japan,32.9,32.9,29.24343906
2096,Germany,32.4,32.4,28.88516623
2096,France,31.5,31.5,28.24027513
2096,Canada,31.7,31.7,28.38358426
2096,United Kingdom,32.4,32.4,28.88516623
2096,Brazil,46.444295,42.44691442,41.46103571
2096,South Korea,32.9,32.9,29.24343906
2096,Italy,34.8,34.8,30.60487582
2096,Indonesia,35.05121895,34.2966114,33.31073268
2096,Mexico,40.35365686,38.08983419,37.10395547
2096,Iran,34.11970959,33.63023442,32.64435571
2096,Saudi Arabia,34.33467329,33.78401372,32.79813501
2096,Spain,33.9,33.9,29.95998472
2096,Ukraine,27.52748949,28.91433581,27.9284571
2096,South Africa,54.3262973,48.08548884,47.09961013
2096,Australia,34.3,34.3,30.24660299
2096,Taiwan,32.9,32.9,29.24343906
2096,Nigeria,34.33467329,33.78401372,32.79813501
2096,Thailand,34.19136416,33.68149419,32.69561547
2096,Poland,29.60547191,30.40086907,29.41499036
2096,Türkiye,40.99854796,38.55117209,37.56529338
2096,Netherlands,25.7,25.7,24.08431028
2096,Pakistan,30.39367214,30.96472651,29.9788478
2096,Argentina,38.34732901,36.6545607,35.66868198
2096,Malaysia,38.34732901,36.6545607,35.66868198
2096,Egypt,32.04172717,32.14370116,31.15782245
2096,Venezuela,41.21351166,38.7049514,37.71907268
2096,Kazakhstan,30.10705388,30.75968744,29.77380873
2096,Belgium,26.6,26.6,24.72920138
2096,Vietnam,35.05121895,34.2966114,33.31073268
2096,Sweden,29.8,29.8,27.0221475
2096,Uzbekistan,31.5401452,31.78488279,30.79900408
2096,United Arab Emirates,28.10072602,29.32441395,28.33853524
2096,Czechia,26.2,26.2,24.44258311
2096,Philippines,38.34732901,36.6545607,35.66868198
2096,Romania,33.47481849,33.16889651,32.1830178
2096,Finland,27.7,27.7,25.51740161
2096,Algeria,28.96058082,29.93953116,28.95365245
2096,Austria,30.7,30.7,27.6670386
2096,Iraq,30.32201758,30.91346674,29.92758803
2096,Greece,32.9,32.9,29.24343906
2096,Singapore,32.7,32.7,29.10012992
2096,Colombia,48.45062286,43.88218791,42.89630919
2096,Chile,39.99538403,37.83353535,36.84765664
2096,Belarus,26.66763469,28.2992186,27.31333989
2096,Switzerland,33.7,33.7,29.81667559
2096,Hungary,30.10705388,30.75968744,29.77380873
2096,Norway,27.7,27.7,25.51740161
2096,Portugal,34.6,34.6,30.46156668
2096,Kuwait,34.33467329,33.78401372,32.79813501
2096,Bangladesh,33.11654566,32.91259767,31.92671896
2096,Ethiopia,34.26301872,33.73275395,32.74687524
2096,North Korea,54.3262973,48.08548884,47.09961013
2096,Israel,37.9,37.9,32.82616737
2096,Denmark,28.3,28.3,25.94732901
2096,Tanzania,38.20401987,36.55204116,35.56616245
2096,Bulgaria,37.12920138,35.78314465,34.79726594
2096,Syria,28.24403515,29.42693349,28.44105477
2096,Slovakia,24.1,24.1,22.93783722
2096,Qatar,34.33467329,33.78401372,32.79813501
2096,Kenya,36.91423768,35.62936535,34.64348664
2096,Libya,28.24403515,29.42693349,28.44105477
2096,Sudan,33.68978219,33.32267581,32.3367971
2096,New Zealand,34.3,34.3,30.24660299
2096,DR Congo,41.21351166,38.7049514,37.71907268
2096,Turkmenistan,38.41898357,36.70582047,35.71994175
2096,Myanmar,31.18187237,31.52858395,30.54270524
2096,Ireland,30.1,30.1,27.2371112
2096,Oman,34.33467329,33.78401372,32.79813501
2096,Azerbaijan,28.24403515,29.42693349,28.44105477
2096,Morocco,37.48747421,36.03944349,35.05356478
2096,Peru,38.06071074,36.44952163,35.46364291
2096,Mozambique,45.22616737,41.57549837,40.58961966
2096,Ecuador,41.14185709,38.65369163,37.66781292
2096,Angola,45.94271304,42.08809605,41.10221733
2096,Yemen,35.48114635,34.60417,33.61829129
